E(ev)->, Z(nm)|	50	Error	150	Error	250	Error	350	Error	450	Error	550	Error	650	Error	750	Error	850	Error	950	Error	1050	Error	1150	Error	1250	Error	1350	Error	1450	Error	1550	Error	1650	Error	1750	Error	1850	Error	1950	Error	2050	Error	2150	Error	2250	Error	2350	Error	2450	Error	2550	Error	2650	Error	2750	Error	2850	Error	2950	Error	3050	Error	3150	Error	3250	Error	3350	Error	3450	Error	3550	Error	3650	Error	3750	Error	3850	Error	3950	Error	4050	Error	4150	Error	4250	Error	4350	Error	4450	Error	4550	Error	4650	Error	4750	Error	4850	Error	4950	Error	5050	Error	5150	Error	5250	Error	5350	Error	5450	Error	5550	Error	5650	Error	5750	Error	5850	Error	5950	Error	6050	Error	6150	Error	6250	Error	6350	Error	6450	Error	6550	Error	6650	Error	6750	Error	6850	Error	6950	Error	7050	Error	7150	Error	7250	Error	7350	Error	7450	Error	7550	Error	7650	Error	7750	Error	7850	Error	7950	Error	8050	Error	8150	Error	8250	Error	8350	Error	8450	Error	8550	Error	8650	Error	8750	Error	8850	Error	8950	Error	9050	Error	9150	Error	9250	Error	9350	Error	9450	Error	9550	Error	9650	Error	9750	Error	9850	Error	9950	Error	
-843.996	0.056769	0.00728115	0.000911859	0.0005347	0.00348843	0.00204295	0.00718716	0.00360078	0.0238288	0.00520151	0.0825698	0.0118338	0.174439	0.0232825	0.270568	0.0351037	0.347071	0.044726	0.402755	0.0510752	0.443155	0.0564803	0.466997	0.0597118	0.4877	0.0631625	0.507236	0.0652185	0.521284	0.06752	0.522849	0.067467	0.183626	0.028523	0.223043	0.0330747	0.235691	0.034297	0.257402	0.0376328	0.28345	0.0421589	0.306405	0.0460335	0.333184	0.0500056	0.344707	0.0493119	0.360024	0.0516542	0.363169	0.0526379	0.374994	0.0529157	0.380775	0.052453	0.375151	0.051557	0.389324	0.054617	0.350879	0.0494193	0.353454	0.048253	0.348854	0.0465002	0.331589	0.0447025	0.321456	0.0426175	0.317437	0.0432216	0.326899	0.0461716	0.304423	0.0434652	0.285923	0.042062	0.30571	0.0442667	0.29398	0.0439976	0.297846	0.0442662	0.267634	0.0411086	0.25026	0.0384155	0.232526	0.0354367	0.224028	0.0340857	0.210505	0.0326814	0.195704	0.0321597	0.162949	0.0277024	0.152718	0.0254678	0.13804	0.0226617	0.140432	0.0238022	0.116124	0.020963	0.101537	0.0186787	0.0904096	0.0176965	0.0753999	0.0162312	0.0687224	0.0155034	0.0676226	0.017654	0.0567882	0.0130808	0.0535095	0.0145859	0.0516849	0.0144113	0.044477	0.0140605	0.0212555	0.00766145	0.0169373	0.00698035	0.0121324	0.00558944	0.00735132	0.0040169	0.00451792	0.00238879	0.00203513	0.00160224	0.00150491	0.00113039	0.00131632	0.00131566	0.00117892	0.00117833	0.000732294	0.000731928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-830.705	0.0684193	0.00882966	8.86411e-05	8.41409e-05	0.000859794	0.000654364	0.00869478	0.00314516	0.0373763	0.00769734	0.111146	0.0171439	0.221986	0.0312112	0.328974	0.044528	0.420704	0.0558874	0.484054	0.0620408	0.523789	0.0654065	0.548132	0.0679381	0.567845	0.0690942	0.57459	0.0694249	0.589734	0.0716955	0.586284	0.0708917	0.211884	0.0302603	0.260424	0.0367205	0.27901	0.038104	0.295464	0.0387331	0.319973	0.040795	0.33516	0.0415255	0.348066	0.0429275	0.357077	0.043953	0.3592	0.0440517	0.340615	0.0417461	0.343978	0.0421338	0.34954	0.0431141	0.336738	0.0417547	0.350179	0.0437844	0.331991	0.0421549	0.329485	0.0424367	0.351993	0.044282	0.35967	0.047558	0.357212	0.0474521	0.343208	0.0452842	0.337967	0.0432781	0.336287	0.0436702	0.329379	0.0431004	0.352778	0.0462056	0.323718	0.0416525	0.317524	0.0408929	0.30628	0.0405043	0.306897	0.0412281	0.316348	0.044852	0.303442	0.0453486	0.293242	0.0447772	0.30557	0.0472577	0.273656	0.0410111	0.231765	0.0341001	0.19963	0.0307699	0.171461	0.0269857	0.145897	0.0233521	0.149877	0.0245716	0.14315	0.0253668	0.119433	0.023336	0.101045	0.020723	0.0855496	0.0193204	0.0829197	0.0180945	0.0718314	0.0182907	0.06849	0.0179537	0.06068	0.0177141	0.0332681	0.0120286	0.0242272	0.010732	0.0199873	0.00860223	0.0159636	0.0075115	0.00996267	0.00602875	0.00800487	0.0057769	0.00531334	0.00422504	0.00353069	0.00296409	0.00309595	0.00219741	0.0018747	0.00187376	0.00124898	0.00124835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-817.413	0.0617544	0.0076714	4.15252e-06	4.03246e-06	0.000497387	0.00040538	0.00400489	0.0016543	0.0255784	0.0053837	0.0844529	0.0127875	0.178782	0.0245266	0.272319	0.0358633	0.351955	0.0455307	0.414719	0.0532499	0.460601	0.0581804	0.499296	0.063288	0.519813	0.0657512	0.531573	0.0675392	0.550733	0.0703528	0.558605	0.0711566	0.198682	0.029613	0.250959	0.0358542	0.264129	0.0364519	0.282075	0.0384135	0.301179	0.0403333	0.316449	0.0412629	0.324681	0.0416897	0.32798	0.0414356	0.341177	0.0411009	0.338173	0.0418636	0.337038	0.0424	0.331387	0.0412195	0.326656	0.0415612	0.345847	0.0441282	0.31764	0.0393846	0.306535	0.0356377	0.323117	0.03715	0.319785	0.0368941	0.317249	0.0364371	0.321798	0.0368549	0.310304	0.035655	0.297797	0.0345484	0.287014	0.0335606	0.287866	0.0334559	0.286604	0.0342123	0.295082	0.0360828	0.27711	0.0329982	0.264115	0.031201	0.25218	0.0311044	0.265266	0.0337659	0.26703	0.0343598	0.249254	0.0314268	0.20314	0.0264801	0.191937	0.0263945	0.1961	0.0270433	0.176293	0.0268592	0.160217	0.0265261	0.158601	0.0269658	0.162617	0.0265352	0.138886	0.0233392	0.121345	0.0211888	0.1007	0.0181075	0.0859697	0.0153886	0.0664952	0.0133267	0.0616149	0.0140709	0.0653394	0.0153586	0.0391975	0.0103781	0.0312914	0.00912399	0.0176414	0.0065516	0.0137622	0.00592568	0.0089719	0.00447312	0.00643791	0.0037361	0.00771841	0.00654772	0.00497216	0.00443517	0.00538433	0.00512121	0.00531397	0.00415818	0.00387539	0.00287947	8.62479e-05	6.16815e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-804.122	0.0711879	0.00877654	9.04418e-08	8.94557e-08	0.000103036	9.31862e-05	0.00233098	0.000821845	0.0249497	0.00390922	0.0977571	0.013209	0.207192	0.0265123	0.311063	0.0386125	0.396534	0.0481603	0.459114	0.0548627	0.506605	0.0603496	0.5444	0.0652478	0.57232	0.0691163	0.581722	0.0702425	0.602236	0.0735828	0.606633	0.0738256	0.208119	0.0282187	0.250495	0.0336504	0.259485	0.03264	0.279587	0.0342552	0.305062	0.0374385	0.322562	0.0391254	0.336986	0.0414519	0.355401	0.0439292	0.366214	0.0452104	0.360912	0.0438154	0.371846	0.0435474	0.362037	0.0427475	0.345716	0.040114	0.352494	0.0409413	0.343138	0.0410462	0.356062	0.0428039	0.374098	0.0453946	0.35798	0.0432075	0.36049	0.0442332	0.352911	0.0435344	0.338298	0.0417593	0.330637	0.0413035	0.322158	0.0416842	0.335163	0.043288	0.325409	0.044558	0.316237	0.0435211	0.288494	0.0402354	0.28441	0.0401732	0.289939	0.0432923	0.293916	0.0439236	0.301231	0.0456468	0.289085	0.042437	0.260796	0.0378737	0.240458	0.0340902	0.227397	0.0326263	0.213608	0.030793	0.185573	0.0282959	0.155925	0.0252718	0.151407	0.0251199	0.139026	0.0224433	0.120001	0.0221094	0.11123	0.0209576	0.107517	0.0200794	0.0850272	0.0187685	0.0701825	0.0165116	0.0578446	0.0154833	0.0387781	0.00915702	0.0317619	0.00878295	0.026755	0.00788387	0.0158822	0.00484603	0.0090613	0.00339193	0.00497538	0.00276348	0.00395209	0.0021336	0.00376245	0.00276034	0.00290691	0.00238177	0.00248135	0.00198918	0.00206651	0.00150889	0.00207439	0.00151464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-790.831	0.0643667	0.0072825	5.71924e-05	4.93288e-05	0.00156702	0.000995364	0.00803017	0.00337546	0.0306216	0.00647395	0.0919045	0.0126483	0.184168	0.0221376	0.28076	0.0328668	0.358502	0.0404668	0.414915	0.0451407	0.455199	0.050119	0.492514	0.0539128	0.501851	0.0522682	0.516697	0.0539253	0.527053	0.0547689	0.515764	0.0520012	0.176282	0.0205755	0.207556	0.0230441	0.224857	0.0235254	0.246494	0.0251521	0.266247	0.0269914	0.28467	0.027971	0.302952	0.0314301	0.318429	0.0330589	0.324089	0.0333633	0.325991	0.0337565	0.343723	0.0360376	0.352019	0.0364029	0.360145	0.0363988	0.371701	0.0386674	0.348966	0.0361291	0.355376	0.0364776	0.363189	0.0376455	0.356583	0.0374818	0.365341	0.0376888	0.363392	0.0386003	0.356539	0.037103	0.33969	0.0357364	0.334269	0.0355113	0.351197	0.0380549	0.333052	0.0365265	0.344019	0.0398399	0.340557	0.0410567	0.336915	0.0409804	0.346659	0.0427867	0.334895	0.0415685	0.325754	0.0410773	0.302116	0.0360263	0.267308	0.033515	0.258467	0.0324757	0.240327	0.0318199	0.215998	0.0299472	0.19618	0.0270167	0.175887	0.0240041	0.165231	0.0237714	0.148616	0.0233326	0.128408	0.0197988	0.127856	0.0189255	0.133537	0.0209509	0.111447	0.018819	0.104131	0.0185742	0.0910537	0.0174939	0.0608643	0.0122686	0.0467534	0.0110961	0.0371742	0.0106895	0.0278925	0.00876089	0.0179613	0.00624588	0.00669687	0.00351434	0.00555522	0.00324692	0.00472908	0.00315048	0.00396757	0.00280875	0.00190812	0.00160666	0.00271595	0.00199854	0.003218	0.00235724	0.00242673	0.00173253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-777.54	0.0867183	0.0110265	0.000105558	8.02966e-05	0.00185256	0.00121461	0.0110292	0.00412006	0.0469725	0.00976375	0.134969	0.0203562	0.262792	0.0362473	0.378575	0.0501888	0.476884	0.0623128	0.559473	0.0732664	0.609862	0.0789798	0.643197	0.082599	0.660113	0.0839032	0.652146	0.0805519	0.664748	0.082221	0.680699	0.0862533	0.262573	0.0379928	0.298086	0.0422383	0.32002	0.0434761	0.343576	0.0456151	0.355254	0.0457719	0.375893	0.0474858	0.382905	0.0476474	0.389361	0.0478741	0.401204	0.0491645	0.392338	0.0462913	0.404443	0.045712	0.411425	0.0465682	0.40336	0.0454452	0.401178	0.0445026	0.386944	0.043984	0.375277	0.0432136	0.395666	0.0455255	0.386606	0.0452676	0.384327	0.0450145	0.381726	0.0448114	0.381464	0.0433465	0.375043	0.0432117	0.360066	0.0396897	0.364782	0.039754	0.356444	0.0380424	0.359063	0.0381729	0.343409	0.0367893	0.330392	0.034791	0.323288	0.0349241	0.310959	0.0327677	0.300773	0.0322838	0.303705	0.0335028	0.292751	0.0341507	0.27712	0.0317296	0.270426	0.0322246	0.235384	0.0280779	0.211911	0.0259316	0.219935	0.0282755	0.207702	0.0292438	0.186557	0.027725	0.166423	0.0255864	0.149414	0.0232562	0.148043	0.0228037	0.13362	0.0221698	0.13178	0.0213554	0.127121	0.0220731	0.0941489	0.0172426	0.0751624	0.0147359	0.0509959	0.0112573	0.0410021	0.00916411	0.0297906	0.00707923	0.0157859	0.0047418	0.00484917	0.00193718	0.00351556	0.00162418	0.00202088	0.00117881	0.00257582	0.0022277	0.00247915	0.00244295	0.0017854	0.00163649	0.00132429	0.00117802	0.000321098	0.000320937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-764.248	0.0894471	0.0099921	2.45594e-05	2.45137e-05	0.000323357	0.000240734	0.00472412	0.00159928	0.0365667	0.00631329	0.123589	0.0158885	0.246475	0.0288638	0.373423	0.0437206	0.479526	0.0558527	0.546941	0.0616202	0.592612	0.0652843	0.63465	0.070737	0.667963	0.0742264	0.693178	0.0766883	0.697659	0.0767014	0.710067	0.0791359	0.256353	0.0337108	0.301531	0.0388086	0.329755	0.0394219	0.36724	0.0431158	0.396478	0.0462623	0.411015	0.0466183	0.422613	0.0460164	0.439769	0.0475944	0.457054	0.0487326	0.457389	0.0489805	0.469937	0.0503969	0.471545	0.049679	0.48228	0.0516814	0.485614	0.0523496	0.466111	0.050339	0.450378	0.0492509	0.459758	0.0501869	0.453944	0.0480686	0.45677	0.0490411	0.44276	0.048382	0.439042	0.0481421	0.433676	0.0480359	0.447084	0.0507223	0.45135	0.0524395	0.46538	0.0550173	0.478034	0.0567907	0.455344	0.0535162	0.453275	0.0549073	0.431581	0.0529103	0.433677	0.054709	0.411931	0.0519952	0.394537	0.0471126	0.375022	0.046036	0.347475	0.042053	0.336268	0.0403839	0.312737	0.0392955	0.28862	0.0361952	0.273662	0.0337969	0.251175	0.0317368	0.214949	0.028313	0.196262	0.0264504	0.175337	0.0239068	0.192362	0.0264825	0.192134	0.028004	0.168504	0.0254996	0.157722	0.0237145	0.114497	0.0194568	0.0893816	0.0175217	0.0847586	0.0158673	0.0631064	0.0119182	0.0459796	0.00982824	0.0346707	0.00836873	0.0217706	0.00669377	0.0138734	0.00604005	0.0115242	0.0052649	0.00585388	0.00408947	0.00207248	0.00152836	0.00158731	0.00153302	0.00300128	0.0024277	0.00264157	0.00208275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-750.957	0.120757	0.0135932	0.000112077	8.99554e-05	0.00204244	0.00176256	0.00787588	0.00440626	0.0486375	0.00832635	0.157988	0.0188691	0.314052	0.035036	0.464377	0.0506471	0.585674	0.0625174	0.68479	0.0729694	0.753408	0.0797844	0.815133	0.0869365	0.866022	0.0933024	0.896807	0.0970456	0.906304	0.098881	0.929956	0.103288	0.338973	0.0408563	0.407071	0.0492697	0.433616	0.0503754	0.474912	0.0543292	0.508528	0.0572814	0.530995	0.0597676	0.552956	0.060612	0.570406	0.0628347	0.579094	0.0635105	0.570726	0.0616373	0.580013	0.0617215	0.57275	0.0605688	0.581233	0.0621171	0.597397	0.0660877	0.566848	0.0620217	0.56227	0.06035	0.574997	0.0612786	0.577239	0.0626468	0.577184	0.0622595	0.586234	0.0625051	0.57903	0.0618161	0.563208	0.0598539	0.565274	0.0602655	0.590377	0.0635892	0.567677	0.0606956	0.577268	0.0636343	0.536261	0.0587957	0.528601	0.0572994	0.522668	0.0576347	0.48634	0.0518395	0.473647	0.0516079	0.473487	0.051218	0.456356	0.0489641	0.451729	0.0480002	0.430673	0.0448883	0.385672	0.0387878	0.346341	0.0358215	0.341294	0.0359292	0.325054	0.0382412	0.28582	0.0353404	0.252976	0.032073	0.24092	0.0321072	0.244774	0.031099	0.218416	0.0303688	0.200468	0.0294343	0.168435	0.0266283	0.127203	0.0213026	0.107131	0.0193297	0.0898916	0.0170393	0.0709756	0.0130451	0.0510451	0.00965155	0.0366138	0.00828428	0.0256801	0.00638214	0.0162478	0.00530732	0.0113722	0.00430577	0.00526103	0.00286933	0.00497356	0.00290881	0.00131622	0.00120553	0.0018699	0.00137523	0.000886353	0.000701343	5.7467e-05	5.74382e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-737.666	0.131368	0.0137143	1.5648e-06	1.43631e-06	0.000323309	0.00019872	0.00888472	0.00292593	0.0595734	0.00963465	0.180301	0.022102	0.342553	0.038074	0.491923	0.0517578	0.613516	0.0630376	0.705379	0.0713086	0.768601	0.0769079	0.816794	0.0810057	0.849433	0.0832498	0.863975	0.0846391	0.893674	0.0869887	0.920554	0.0903478	0.33922	0.0371297	0.401404	0.0433044	0.428131	0.0438514	0.457169	0.0459254	0.485547	0.047211	0.522767	0.0507868	0.544149	0.0524352	0.564681	0.0537431	0.590328	0.0563351	0.570746	0.0535508	0.578324	0.0550742	0.563949	0.0533877	0.564136	0.0533075	0.592494	0.0570605	0.593071	0.0572938	0.58274	0.0556197	0.602597	0.0582591	0.590969	0.0564064	0.57589	0.0549168	0.561746	0.0566845	0.564894	0.0572086	0.571072	0.0583079	0.543161	0.0556953	0.550026	0.0558277	0.522297	0.052944	0.539222	0.0553115	0.519065	0.054288	0.508676	0.053304	0.486453	0.0500262	0.479425	0.0489013	0.460029	0.0467731	0.456453	0.0469305	0.437829	0.0445863	0.425992	0.0433728	0.417583	0.0437513	0.407671	0.0431385	0.370064	0.0383859	0.365283	0.0382616	0.34184	0.0368745	0.321757	0.0357037	0.296372	0.0349585	0.261404	0.0327682	0.260588	0.0318771	0.218022	0.0271434	0.210828	0.0282918	0.199806	0.026814	0.139746	0.0202884	0.132876	0.0204376	0.113145	0.0174357	0.0787138	0.0127949	0.0631734	0.0119747	0.0643331	0.0126135	0.0440467	0.0102727	0.0351385	0.0104811	0.0267586	0.00865064	0.0173762	0.00621595	0.00958373	0.0040782	0.00283363	0.00170445	0.00203719	0.00153997	0.000917413	0.000648823	0.00182883	0.00182791	0.0017979	0.001797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-724.374	0.143607	0.0139701	0.000786848	0.000677376	0.00374361	0.00246455	0.0140902	0.00595487	0.0628967	0.00905507	0.189287	0.0195609	0.365277	0.0357081	0.54005	0.0530512	0.672862	0.0651016	0.779679	0.0752091	0.846769	0.0808565	0.894323	0.0864361	0.931715	0.0891156	0.953139	0.0909204	0.970208	0.092263	0.972267	0.0935366	0.356747	0.0381216	0.413601	0.0435803	0.447648	0.04494	0.500208	0.0505909	0.546282	0.0555989	0.581684	0.0592174	0.614068	0.0628515	0.62313	0.0617578	0.645806	0.0633708	0.644329	0.063063	0.665632	0.0644865	0.666545	0.0626851	0.659366	0.0638078	0.659501	0.0630186	0.630517	0.0589849	0.627461	0.0577163	0.630908	0.0577145	0.622126	0.0568938	0.607279	0.0547733	0.583341	0.0525856	0.574609	0.0520033	0.569095	0.0503263	0.578076	0.0499206	0.607675	0.0523009	0.564624	0.0480209	0.555063	0.0485746	0.519954	0.0459352	0.519264	0.0449421	0.515964	0.0454808	0.513244	0.045805	0.506129	0.0468211	0.489147	0.0443903	0.441699	0.0392946	0.416796	0.0376319	0.403237	0.0381235	0.362032	0.0345863	0.345399	0.0335951	0.327855	0.0318403	0.312596	0.0322818	0.294428	0.0310087	0.301469	0.0319264	0.270249	0.0290433	0.259485	0.0282182	0.229392	0.0263823	0.225161	0.026912	0.20944	0.0255941	0.168402	0.0209872	0.142188	0.0194627	0.123565	0.018362	0.0993456	0.0152983	0.0791406	0.0131034	0.0664951	0.0121157	0.0495516	0.0100517	0.0388672	0.00850878	0.0347696	0.00811041	0.0155013	0.00577017	0.0147326	0.00616831	0.00933399	0.00537713	0.0072317	0.00454162	0.00395546	0.00273283	0.00269286	0.00259977	0.00286975	0.00286831	0.00174116	0.00174029	9.6143e-05	9.6095e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-711.083	0.174542	0.0164272	6.22562e-05	5.92747e-05	0.00179573	0.00109699	0.0141846	0.00432109	0.0781533	0.0107783	0.229847	0.0237025	0.438497	0.0429665	0.641795	0.0626297	0.802963	0.0774844	0.918848	0.0872413	0.999184	0.0938771	1.04796	0.0974297	1.07959	0.0994508	1.10361	0.100831	1.12632	0.102923	1.14013	0.104026	0.412335	0.0402505	0.485713	0.0470003	0.533042	0.0509952	0.575318	0.0543272	0.621173	0.058249	0.66401	0.0627779	0.704432	0.065587	0.728966	0.0668994	0.746325	0.0679574	0.729123	0.064673	0.757008	0.0669951	0.765537	0.0673786	0.783026	0.0680025	0.803338	0.0704669	0.803928	0.0709135	0.813048	0.0722234	0.825641	0.0726848	0.802822	0.0706048	0.7932	0.0704519	0.776514	0.0689444	0.780034	0.0701636	0.741942	0.067205	0.740358	0.0666141	0.768894	0.0681837	0.740265	0.0671054	0.724799	0.0662905	0.681915	0.0629644	0.673039	0.061277	0.655915	0.0617167	0.651842	0.0607739	0.616253	0.0576302	0.649147	0.0616145	0.605087	0.0578912	0.566	0.0549075	0.543475	0.0531517	0.516258	0.0518566	0.492292	0.0509182	0.48506	0.0506876	0.441072	0.0457131	0.397583	0.0419723	0.393898	0.041203	0.40519	0.0440657	0.385614	0.0415801	0.371305	0.0422619	0.340686	0.0396261	0.339849	0.0417766	0.257396	0.0323831	0.230283	0.0304183	0.18681	0.0263189	0.145827	0.0206204	0.110398	0.0169198	0.0881155	0.0155289	0.062629	0.0120927	0.0449682	0.00909788	0.0351592	0.00758682	0.0213188	0.00587839	0.010804	0.00422177	0.00976021	0.00448044	0.00806587	0.00428305	0.00430721	0.00279016	0.00394959	0.00234595	0.00403372	0.00230996	0.000449807	0.000449582	0.00045119	0.000450965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-697.792	0.17789	0.0160153	0.00163527	0.00163431	0.00244606	0.00227716	0.0126144	0.00541852	0.0733793	0.0103769	0.227012	0.02206	0.424797	0.0375197	0.617107	0.0539264	0.777739	0.0677039	0.899132	0.0783275	0.984332	0.0854086	1.03338	0.0888554	1.08086	0.0924086	1.10274	0.0934138	1.13141	0.0967169	1.14352	0.0978289	0.426743	0.0387653	0.497213	0.0450927	0.540123	0.0476349	0.590765	0.0525318	0.629956	0.0556412	0.671674	0.0589865	0.704822	0.0625171	0.740763	0.0653917	0.766083	0.0674217	0.769178	0.0658058	0.792119	0.0698043	0.802381	0.0702385	0.787084	0.0685102	0.794308	0.0695694	0.771701	0.0659303	0.774202	0.0654458	0.798066	0.0688296	0.781701	0.0664469	0.790905	0.0679131	0.794819	0.0691954	0.786311	0.0684098	0.777534	0.0676982	0.745734	0.0642368	0.761855	0.0667821	0.745654	0.0657991	0.762407	0.0674993	0.735033	0.064219	0.741174	0.0639705	0.719207	0.0619422	0.723318	0.0620178	0.692312	0.059143	0.676413	0.0592895	0.640895	0.0577655	0.643334	0.0619573	0.606041	0.0582923	0.592792	0.0558881	0.540331	0.0522103	0.507805	0.0491767	0.483698	0.049058	0.447497	0.0448193	0.40911	0.0414117	0.404054	0.0399022	0.393463	0.0380761	0.378892	0.037142	0.370051	0.0385048	0.350448	0.0378637	0.254562	0.0285366	0.245341	0.0278967	0.220986	0.0242583	0.177716	0.0198683	0.145769	0.0178119	0.116734	0.0163936	0.0923406	0.0137243	0.0797102	0.0132552	0.0707508	0.0127416	0.0481261	0.0105614	0.0295658	0.00769761	0.0113408	0.00429253	0.0122372	0.00526609	0.00831381	0.00447572	0.00951566	0.00559997	0.0102029	0.00600664	0.00490391	0.00296402	0.00130244	0.000760757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-684.501	0.195858	0.0170363	7.94914e-05	7.70861e-05	0.00191627	0.00149136	0.0170336	0.00646064	0.0877386	0.0122557	0.256378	0.0249991	0.477578	0.0429578	0.680712	0.0600056	0.842908	0.0731145	0.971107	0.0833703	1.05724	0.0899179	1.10982	0.0928837	1.15611	0.0960657	1.17711	0.0972599	1.20874	0.0996908	1.22904	0.102769	0.471019	0.0442338	0.551495	0.0505029	0.600367	0.0530426	0.656255	0.0575472	0.706522	0.0619581	0.743793	0.0660331	0.781016	0.0690364	0.82204	0.0714704	0.848833	0.073418	0.831998	0.069503	0.839861	0.0703216	0.854064	0.0724257	0.869143	0.074331	0.903504	0.0804986	0.868595	0.0760345	0.862495	0.0738641	0.884997	0.0742631	0.877922	0.0729344	0.878495	0.0728797	0.868695	0.0719753	0.839702	0.0689168	0.814477	0.0672838	0.83602	0.0685655	0.853023	0.0714106	0.818695	0.0695146	0.818746	0.0695753	0.805308	0.0684113	0.774486	0.0658212	0.775849	0.0650205	0.771861	0.0661588	0.77854	0.0664274	0.782247	0.0681706	0.756561	0.0671445	0.714978	0.0617668	0.692527	0.0592099	0.61956	0.0528476	0.560986	0.0478644	0.538329	0.0484438	0.497848	0.0457174	0.446887	0.0419794	0.4476	0.0405074	0.442035	0.0414384	0.43222	0.0404853	0.394486	0.0362164	0.38244	0.035827	0.347797	0.0340363	0.295519	0.0295304	0.273946	0.0281293	0.245311	0.0260296	0.220589	0.0239389	0.195374	0.0224438	0.173283	0.0213125	0.129395	0.0174787	0.103624	0.0148723	0.0894225	0.0142625	0.0706261	0.012392	0.0534454	0.0113698	0.0252649	0.00882439	0.0237081	0.00936566	0.0157969	0.00554069	0.0102587	0.00399238	0.0104607	0.00406049	0.00806385	0.0041997	0.00630134	0.00356317	0.00427106	0.00278418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
