"#Z","energy (eV)","fraction","name"
93,16222.0000,0.00010,"L2M2"
94,16673.0000,0.00010,"L2M2"
95,17124.0000,0.00010,"L2M2"
73,9399.6000,0.00010,"L2M5"
74,9741.1000,0.00010,"L2M5"
75,10076.0000,0.00010,"L2M5"
76,10420.0000,0.00010,"L2M5"
77,10793.0000,0.00010,"L2M5"
78,11159.0000,0.00010,"L2M5"
79,11525.0000,0.00010,"L2M5"
80,11909.0000,0.00010,"L2M5"
81,12309.0000,0.00010,"L2M5"
82,12719.0000,0.00010,"L2M5"
83,13132.0000,0.00010,"L2M5"
84,13560.0000,0.00010,"L2M5"
85,14002.0000,0.00010,"L2M5"
86,14458.0000,0.00010,"L2M5"
87,14925.0000,0.00010,"L2M5"
88,15399.0000,0.00010,"L2M5"
89,15878.0000,0.00010,"L2M5"
90,16360.0000,0.00010,"L2M5"
91,16842.0000,0.00010,"L2M5"
92,17325.0000,0.00010,"L2M5"
93,17807.0000,0.00010,"L2M5"
94,18289.0000,0.00010,"L2M5"
95,18772.0000,0.00010,"L2M5"
73,10688.0000,0.00010,"L2N2"
74,11052.0000,0.00010,"L2N2"
75,11438.0000,0.00010,"L2N2"
76,11825.0000,0.00010,"L2N2"
77,12214.0000,0.00010,"L2N2"
78,12619.0000,0.00010,"L2N2"
79,13048.0000,0.00010,"L2N2"
80,13496.0000,0.00010,"L2N2"
81,13953.0000,0.00010,"L2N2"
82,14409.0000,0.00010,"L2N2"
83,14859.0000,0.00010,"L2N2"
31,1133.0000,0.00270,"L2N3"
32,1227.0000,0.00270,"L2N3"
33,1340.0000,0.00270,"L2N3"
34,1458.0000,0.00270,"L2N3"
35,1581.0000,0.00270,"L2N3"
36,1710.0000,0.00270,"L2N3"
37,1843.0000,0.00270,"L2N3"
38,1980.0000,0.00270,"L2N3"
39,2124.0000,0.00270,"L2N3"
40,2272.0000,0.00270,"L2N3"
41,2425.0000,0.00270,"L2N3"
42,2583.0000,0.00270,"L2N3"
43,2748.0000,0.00270,"L2N3"
44,2919.0000,0.00270,"L2N3"
45,3095.0000,0.00270,"L2N3"
46,3278.0000,0.00270,"L2N3"
47,3466.0000,0.00270,"L2N3"
48,3660.0000,0.00270,"L2N3"
49,3861.0000,0.00270,"L2N3"
50,4068.0000,0.00270,"L2N3"
51,4281.0000,0.00270,"L2N3"
52,4501.0000,0.00270,"L2N3"
53,4727.9000,0.00270,"L2N3"
54,4960.0000,0.00270,"L2N3"
55,5199.9000,0.00270,"L2N3"
56,5447.1000,0.00270,"L2N3"
57,5701.1000,0.00270,"L2N3"
58,5960.1000,0.00270,"L2N3"
59,6226.1000,0.00270,"L2N3"
60,6502.0000,0.00270,"L2N3"
61,6787.2000,0.00270,"L2N3"
62,7068.9000,0.00270,"L2N3"
63,7367.1000,0.00270,"L2N3"
64,7666.9000,0.00270,"L2N3"
65,7978.2000,0.00270,"L2N3"
66,8290.8000,0.00270,"L2N3"
67,8651.2000,0.00270,"L2N3"
68,8951.1000,0.00270,"L2N3"
69,9282.1000,0.00270,"L2N3"
70,9631.1000,0.00270,"L2N3"
71,9989.6000,0.00270,"L2N3"
72,10356.0000,0.00270,"L2N3"
73,10730.0000,0.00270,"L2N3"
74,11118.0000,0.00050,"L2N3"
75,11513.0000,0.00270,"L2N3"
76,11916.0000,0.00270,"L2N3"
77,12329.0000,0.00270,"L2N3"
78,12751.0000,0.00270,"L2N3"
79,13184.0000,0.00270,"L2N3"
80,13638.0000,0.00270,"L2N3"
81,14087.0000,0.00270,"L2N3"
82,14552.0000,0.00270,"L2N3"
83,15029.0000,0.00270,"L2N3"
84,15518.0000,0.00270,"L2N3"
85,16021.0000,0.00270,"L2N3"
86,16536.0000,0.00270,"L2N3"
87,17064.0000,0.00270,"L2N3"
88,17605.0000,0.00270,"L2N3"
89,18161.0000,0.00270,"L2N3"
90,18730.0000,0.00270,"L2N3"
91,19315.0000,0.00270,"L2N3"
92,19908.0000,0.00270,"L2N3"
93,20503.0000,0.00270,"L2N3"
94,21097.0000,0.00270,"L2N3"
95,21691.0000,0.00270,"L2N3"
72,10527.0000,0.00010,"L2N5"
73,10906.0000,0.00010,"L2N5"
74,11295.0000,0.00010,"L2N5"
75,11694.0000,0.00010,"L2N5"
76,12104.0000,0.00010,"L2N5"
77,12525.0000,0.00010,"L2N5"
78,12957.0000,0.00010,"L2N5"
79,13400.0000,0.00010,"L2N5"
80,13853.0000,0.00010,"L2N5"
81,14317.0000,0.00010,"L2N5"
82,14791.0000,0.00010,"L2N5"
83,15277.0000,0.00010,"L2N5"
84,15773.0000,0.00010,"L2N5"
85,16282.0000,0.00010,"L2N5"
86,16803.0000,0.00010,"L2N5"
87,17337.0000,0.00010,"L2N5"
88,17885.0000,0.00010,"L2N5"
89,18447.0000,0.00010,"L2N5"
90,19015.0000,0.00010,"L2N5"
91,19585.0000,0.00010,"L2N5"
92,20154.0000,0.00010,"L2N5"
93,20724.0000,0.00010,"L2N5"
94,21294.0000,0.00010,"L2N5"
95,21863.0000,0.00010,"L2N5"
70,9956.6000,0.00010,"L2O2"
71,10320.0000,0.00010,"L2O2"
72,10701.0000,0.00010,"L2O2"
73,11091.0000,0.00010,"L2O2"
74,11495.0000,0.00010,"L2O2"
75,11913.0000,0.00010,"L2O2"
76,12342.0000,0.00010,"L2O2"
77,12778.0000,0.00010,"L2O2"
78,13220.0000,0.00010,"L2O2"
79,13663.0000,0.00010,"L2O2"
80,14115.0000,0.00010,"L2O2"
81,14603.0000,0.00010,"L2O2"
82,15102.0000,0.00010,"L2O2"
83,15606.0000,0.00010,"L2O2"
84,16117.0000,0.00010,"L2O2"
85,16638.0000,0.00010,"L2O2"
86,17172.0000,0.00010,"L2O2"
87,17721.0000,0.00010,"L2O2"
88,18287.0000,0.00010,"L2O2"
89,18872.0000,0.00010,"L2O2"
90,19467.0000,0.00010,"L2O2"
91,20063.0000,0.00010,"L2O2"
92,20660.0000,0.00010,"L2O2"
93,21256.0000,0.00010,"L2O2"
94,21853.0000,0.00010,"L2O2"
95,22450.0000,0.00010,"L2O2"
72,10710.0000,0.00010,"L2O3"
73,11101.0000,0.00010,"L2O3"
74,11492.0000,0.00010,"L2O3"
75,11926.0000,0.00010,"L2O3"
76,12341.0000,0.00010,"L2O3"
77,12783.0000,0.00010,"L2O3"
78,13227.0000,0.00010,"L2O3"
79,13679.0000,0.00010,"L2O3"
80,14157.0000,0.00010,"L2O3"
81,14635.0000,0.00010,"L2O3"
82,15119.0000,0.00010,"L2O3"
83,15619.0000,0.00010,"L2O3"
84,16132.0000,0.00010,"L2O3"
85,16659.0000,0.00010,"L2O3"
86,17200.0000,0.00010,"L2O3"
87,17757.0000,0.00010,"L2O3"
88,18331.0000,0.00010,"L2O3"
89,18922.0000,0.00010,"L2O3"
90,19527.0000,0.00010,"L2O3"
91,20141.0000,0.00010,"L2O3"
92,20760.0000,0.00010,"L2O3"
93,21380.0000,0.00010,"L2O3"
94,22000.0000,0.00010,"L2O3"
95,22619.0000,0.00010,"L2O3"
88,18467.0000,0.00010,"L2P2"
89,19047.0000,0.00010,"L2P2"
90,19643.0000,0.00010,"L2P2"
91,20265.0000,0.00010,"L2P2"
92,20904.0000,0.00010,"L2P2"
93,21545.0000,0.00010,"L2P2"
94,22186.0000,0.00010,"L2P2"
95,22827.0000,0.00010,"L2P2"
72,9124.7000,0.00010,"L3N2"
73,9416.4000,0.00010,"L3N2"
74,9712.8000,0.00010,"L3N2"
75,10015.0000,0.00010,"L3N2"
76,10324.0000,0.00010,"L3N2"
77,10641.0000,0.00010,"L3N2"
78,10958.0000,0.00010,"L3N2"
79,11275.0000,0.00010,"L3N2"
80,11599.0000,0.00010,"L3N2"
81,11930.0000,0.00010,"L3N2"
82,12270.0000,0.00010,"L3N2"
83,12615.0000,0.00010,"L3N2"
84,12962.0000,0.00010,"L3N2"
85,13310.0000,0.00010,"L3N2"
86,13663.0000,0.00010,"L3N2"
87,14021.0000,0.00010,"L3N2"
88,14387.0000,0.00010,"L3N2"
89,14762.0000,0.00010,"L3N2"
90,15141.0000,0.00010,"L3N2"
91,15518.0000,0.00010,"L3N2"
92,15894.0000,0.00010,"L3N2"
93,16269.0000,0.00010,"L3N2"
94,16644.0000,0.00010,"L3N2"
95,17020.0000,0.00010,"L3N2"
72,9180.9000,0.00010,"L3N3"
73,9474.8000,0.00010,"L3N3"
74,9784.2000,0.00010,"L3N3"
75,10094.0000,0.00010,"L3N3"
76,10407.0000,0.00010,"L3N3"
77,10726.0000,0.00010,"L3N3"
78,11046.0000,0.00010,"L3N3"
79,11371.0000,0.00010,"L3N3"
80,11713.0000,0.00010,"L3N3"
81,12053.0000,0.00010,"L3N3"
82,12379.0000,0.00010,"L3N3"
83,12739.0000,0.00010,"L3N3"
84,13103.0000,0.00010,"L3N3"
85,13465.0000,0.00010,"L3N3"
86,13827.0000,0.00010,"L3N3"
87,14193.0000,0.00010,"L3N3"
88,14567.0000,0.00010,"L3N3"
89,14950.0000,0.00010,"L3N3"
90,15340.0000,0.00010,"L3N3"
91,15731.0000,0.00010,"L3N3"
92,16123.0000,0.00010,"L3N3"
93,16516.0000,0.00010,"L3N3"
94,16908.0000,0.00010,"L3N3"
95,17300.0000,0.00010,"L3N3"
70,8921.4000,0.00010,"L3O2"
71,9217.2000,0.00010,"L3O2"
72,9522.9000,0.00010,"L3O2"
73,9837.9000,0.00010,"L3O2"
74,10154.0000,0.00010,"L3O2"
75,10483.0000,0.00010,"L3O2"
76,10826.0000,0.00010,"L3O2"
77,11174.0000,0.00010,"L3O2"
78,11522.0000,0.00010,"L3O2"
79,11865.0000,0.00010,"L3O2"
80,12208.0000,0.00010,"L3O2"
81,12556.0000,0.00010,"L3O2"
82,12934.0000,0.00010,"L3O2"
83,13304.0000,0.00010,"L3O2"
84,13678.0000,0.00010,"L3O2"
85,14060.0000,0.00010,"L3O2"
86,14451.0000,0.00010,"L3O2"
87,14849.0000,0.00010,"L3O2"
88,15253.0000,0.00010,"L3O2"
89,15662.0000,0.00010,"L3O2"
90,16075.0000,0.00010,"L3O2"
91,16492.0000,0.00010,"L3O2"
92,16910.0000,0.00010,"L3O2"
93,17329.0000,0.00010,"L3O2"
94,17747.0000,0.00010,"L3O2"
95,18166.0000,0.00010,"L3O2"
89,15710.0000,0.00010,"L3O3"
90,16123.0000,0.00010,"L3O3"
91,16542.0000,0.00010,"L3O3"
92,16963.0000,0.00010,"L3O3"
93,17385.0000,0.00010,"L3O3"
94,17807.0000,0.00010,"L3O3"
95,18229.0000,0.00010,"L3O3"
79,11935.0000,0.00010,"L3P1"
80,12295.0000,0.00010,"L3P1"
81,12660.0000,0.00010,"L3P1"
82,13034.0000,0.00010,"L3P1"
83,13414.0000,0.00010,"L3P1"
84,13799.0000,0.00010,"L3P1"
85,14191.0000,0.00010,"L3P1"
86,14588.0000,0.00010,"L3P1"
87,14992.0000,0.00010,"L3P1"
88,15403.0000,0.00010,"L3P1"
89,15820.0000,0.00010,"L3P1"
90,16242.0000,0.00010,"L3P1"
91,16668.0000,0.00010,"L3P1"
92,17097.0000,0.00010,"L3P1"
93,17526.0000,0.00010,"L3P1"
94,17955.0000,0.00010,"L3P1"
95,18384.0000,0.00010,"L3P1"
20,340.6700,1.00000,"La1"
21,395.0000,1.00000,"La1"
22,452.0000,1.00000,"La1"
23,511.0000,1.00000,"La1"
24,573.0000,1.00000,"La1"
25,637.0000,1.00000,"La1"
26,705.0000,1.00000,"La1"
27,776.0000,1.00000,"La1"
28,851.0000,1.00000,"La1"
29,930.0000,1.00000,"La1"
30,1012.0000,1.00000,"La1"
31,1098.0000,1.00000,"La1"
32,1188.0000,1.00000,"La1"
33,1282.0000,1.00000,"La1"
34,1379.0000,1.00000,"La1"
35,1480.0000,1.00000,"La1"
36,1586.0000,1.00000,"La1"
37,1694.0000,1.00000,"La1"
38,1806.0000,1.00000,"La1"
39,1922.0000,1.00000,"La1"
40,2042.0000,1.00000,"La1"
41,2166.0000,1.00000,"La1"
42,2293.0000,1.00000,"La1"
43,2424.0000,1.00000,"La1"
44,2558.0000,1.00000,"La1"
45,2696.0000,1.00000,"La1"
46,2838.0000,1.00000,"La1"
47,2984.0000,1.00000,"La1"
48,3133.0000,1.00000,"La1"
49,3286.0000,1.00000,"La1"
50,3443.0000,1.00000,"La1"
51,3604.0000,1.00000,"La1"
52,3769.0000,1.00000,"La1"
53,3937.0000,1.00000,"La1"
54,4109.0000,1.00000,"La1"
55,4286.0000,1.00000,"La1"
56,4465.0000,1.00000,"La1"
57,4649.9000,1.00000,"La1"
58,4839.0000,1.00000,"La1"
59,5032.9000,1.00000,"La1"
60,5229.1000,1.00000,"La1"
61,5432.0000,1.00000,"La1"
62,5635.0000,1.00000,"La1"
63,5845.1000,1.00000,"La1"
64,6056.1000,1.00000,"La1"
65,6272.1000,1.00000,"La1"
66,6493.9000,1.00000,"La1"
67,6719.1000,1.00000,"La1"
68,6946.9000,1.00000,"La1"
69,7179.0000,1.00000,"La1"
70,7413.8000,1.00000,"La1"
71,7654.1000,1.00000,"La1"
72,7897.9000,1.00000,"La1"
73,8144.9000,1.00000,"La1"
74,8395.8000,1.00000,"La1"
75,8651.2000,1.00000,"La1"
76,8909.9000,1.00000,"La1"
77,9174.3000,1.00000,"La1"
78,9441.1000,1.00000,"La1"
79,9711.8000,1.00000,"La1"
80,9987.2000,1.00000,"La1"
81,10267.0000,1.00000,"La1"
82,10550.0000,1.00000,"La1"
83,10837.0000,1.00000,"La1"
84,11129.0000,1.00000,"La1"
85,11425.0000,1.00000,"La1"
86,11725.0000,1.00000,"La1"
87,12029.0000,1.00000,"La1"
88,12338.0000,1.00000,"La1"
89,12650.0000,1.00000,"La1"
90,12967.0000,1.00000,"La1"
91,13288.0000,1.00000,"La1"
92,13612.0000,1.00000,"La1"
93,13941.0000,1.00000,"La1"
94,14275.0000,1.00000,"La1"
95,14615.0000,1.00000,"La1"
20,340.6700,0.10000,"La2"
21,395.0000,0.11400,"La2"
22,452.0000,0.11370,"La2"
23,511.0000,0.11410,"La2"
24,573.0000,0.11440,"La2"
25,637.0000,0.11380,"La2"
26,705.0000,0.11440,"La2"
27,776.0000,0.11460,"La2"
28,851.0000,0.11450,"La2"
29,930.0000,0.11470,"La2"
30,1012.0000,0.11440,"La2"
31,1098.0000,0.11420,"La2"
32,1188.0000,0.11330,"La2"
33,1282.0000,0.11410,"La2"
34,1379.0000,0.11420,"La2"
35,1480.0000,0.11400,"La2"
36,1586.0000,0.11400,"La2"
37,1692.0000,0.11340,"La2"
38,1804.0000,0.11340,"La2"
39,1920.0000,0.11380,"La2"
40,2040.0000,0.11340,"La2"
41,2163.0000,0.11360,"La2"
42,2289.0000,0.11330,"La2"
43,2419.0000,0.11350,"La2"
44,2554.0000,0.11340,"La2"
45,2692.0000,0.11340,"La2"
46,2833.0000,0.11340,"La2"
47,2978.0000,0.11280,"La2"
48,3126.0000,0.11390,"La2"
49,3279.0000,0.11320,"La2"
50,3435.0000,0.11340,"La2"
51,3595.0000,0.11350,"La2"
52,3758.0000,0.11280,"La2"
53,3924.9000,0.11330,"La2"
54,4096.0000,0.11310,"La2"
55,4272.0000,0.11340,"La2"
56,4450.0000,0.11350,"La2"
57,4633.1000,0.11310,"La2"
58,4821.9000,0.11350,"La2"
59,5013.0000,0.11340,"La2"
60,5207.1000,0.11320,"La2"
61,5406.9000,0.11330,"La2"
62,5607.0000,0.11330,"La2"
63,5816.1000,0.11350,"La2"
64,6024.1000,0.11340,"La2"
65,6237.1000,0.11340,"La2"
66,6457.0000,0.11340,"La2"
67,6678.9000,0.11340,"La2"
68,6903.9000,0.11340,"La2"
69,7131.9000,0.11350,"La2"
70,7365.8000,0.11340,"La2"
71,7603.9000,0.11350,"La2"
72,7842.9000,0.11350,"La2"
73,8085.9000,0.11360,"La2"
74,8333.7000,0.11370,"La2"
75,8584.8000,0.11320,"La2"
76,8840.0000,0.11370,"La2"
77,9098.2000,0.11280,"La2"
78,9359.9000,0.11390,"La2"
79,9625.9000,0.11390,"La2"
80,9896.3000,0.11400,"La2"
81,10171.0000,0.11380,"La2"
82,10448.0000,0.11310,"La2"
83,10729.0000,0.11440,"La2"
84,11014.0000,0.11360,"La2"
85,11303.0000,0.11410,"La2"
86,11596.0000,0.11390,"La2"
87,11893.0000,0.11370,"La2"
88,12194.0000,0.11350,"La2"
89,12499.0000,0.11380,"La2"
90,12807.0000,0.11410,"La2"
91,13120.0000,0.11430,"La2"
92,13437.0000,0.11400,"La2"
93,13757.0000,0.11370,"La2"
94,14082.0000,0.11390,"La2"
95,14410.0000,0.11390,"La2"
20,344.1800,0.40000,"Lb1"
21,400.0000,0.45416,"Lb1"
22,458.0000,0.45360,"Lb1"
23,519.0000,0.45472,"Lb1"
24,583.0000,0.45816,"Lb1"
25,649.0000,0.16704,"Lb1"
26,718.0000,0.16704,"Lb1"
27,791.0000,0.16704,"Lb1"
28,869.0000,0.16704,"Lb1"
29,950.0000,0.16704,"Lb1"
30,1034.0000,0.16704,"Lb1"
31,1125.0000,0.16704,"Lb1"
32,1218.0000,0.16704,"Lb1"
33,1317.0000,0.16704,"Lb1"
34,1419.0000,0.38848,"Lb1"
35,1526.0000,0.39175,"Lb1"
36,1636.0000,0.39031,"Lb1"
37,1752.0000,0.39095,"Lb1"
38,1871.0000,0.37975,"Lb1"
39,1995.0000,0.39127,"Lb1"
40,2124.0000,0.37912,"Lb1"
41,2257.0000,0.32519,"Lb1"
42,2394.0000,0.32736,"Lb1"
43,2536.0000,0.32951,"Lb1"
44,2683.0000,0.33039,"Lb1"
45,2834.0000,0.33463,"Lb1"
46,2990.0000,0.34375,"Lb1"
47,3150.0000,0.35175,"Lb1"
48,3316.0000,0.35704,"Lb1"
49,3487.0000,0.36160,"Lb1"
50,3662.0000,0.43456,"Lb1"
51,3842.9000,0.42760,"Lb1"
52,4029.0000,0.43183,"Lb1"
53,4220.1000,0.43087,"Lb1"
54,4417.0000,0.42248,"Lb1"
55,4618.9000,0.42983,"Lb1"
56,4827.0000,0.43048,"Lb1"
57,5040.9000,0.42631,"Lb1"
58,5261.0000,0.43000,"Lb1"
59,5488.1000,0.42872,"Lb1"
60,5721.1000,0.42672,"Lb1"
61,5960.1000,0.43080,"Lb1"
62,6204.0000,0.43512,"Lb1"
63,6455.0000,0.43904,"Lb1"
64,6711.8000,0.44127,"Lb1"
65,6977.0000,0.44104,"Lb1"
66,7246.1000,0.44400,"Lb1"
67,7524.0000,0.45056,"Lb1"
68,7808.8000,0.45263,"Lb1"
69,8100.2000,0.45831,"Lb1"
70,8399.8000,0.46224,"Lb1"
71,8707.8000,0.46975,"Lb1"
72,9020.7000,0.46231,"Lb1"
73,9342.2000,0.46248,"Lb1"
74,9670.9000,0.36790,"Lb1"
75,10008.0000,0.44080,"Lb1"
76,10354.0000,0.43207,"Lb1"
77,10706.0000,0.41680,"Lb1"
78,11069.0000,0.40880,"Lb1"
79,11441.0000,0.40151,"Lb1"
80,11821.0000,0.39504,"Lb1"
81,12211.0000,0.39112,"Lb1"
82,12613.0000,0.38360,"Lb1"
83,13024.0000,0.40000,"Lb1"
84,13446.0000,0.38536,"Lb1"
85,13874.0000,0.38048,"Lb1"
86,14313.0000,0.38463,"Lb1"
87,14768.0000,0.38327,"Lb1"
88,15236.0000,0.40000,"Lb1"
89,15714.0000,0.40000,"Lb1"
90,16204.0000,0.40000,"Lb1"
91,16705.0000,0.40000,"Lb1"
92,17221.0000,0.40000,"Lb1"
93,17741.0000,0.40000,"Lb1"
94,18276.0000,0.40000,"Lb1"
95,18833.0000,0.40000,"Lb1"
46,3263.8000,0.00540,"Lb10"
47,3433.0000,0.00540,"Lb10"
48,3607.7000,0.00540,"Lb10"
49,3786.8000,0.00540,"Lb10"
50,3971.6000,0.00540,"Lb10"
51,4161.8000,0.00540,"Lb10"
52,4355.2000,0.00540,"Lb10"
53,4556.6000,0.00540,"Lb10"
54,4763.2000,0.00540,"Lb10"
55,4975.9000,0.00540,"Lb10"
56,5195.1000,0.00540,"Lb10"
57,5414.9000,0.00540,"Lb10"
58,5648.0000,0.00540,"Lb10"
59,5884.9000,0.00540,"Lb10"
60,6128.0000,0.00540,"Lb10"
61,6378.2000,0.00540,"Lb10"
62,6631.9000,0.00540,"Lb10"
63,6889.3000,0.00540,"Lb10"
64,7159.9000,0.00540,"Lb10"
65,7435.8000,0.00540,"Lb10"
66,7713.4000,0.00540,"Lb10"
67,8006.4000,0.00540,"Lb10"
68,8296.3000,0.00540,"Lb10"
69,8603.8000,0.00540,"Lb10"
70,8910.5000,0.00540,"Lb10"
71,9231.6000,0.00540,"Lb10"
72,9550.8000,0.00540,"Lb10"
73,9889.0000,0.00540,"Lb10"
74,10227.0000,0.01436,"Lb10"
75,10578.0000,0.00540,"Lb10"
76,10938.0000,0.00540,"Lb10"
77,11302.0000,0.00540,"Lb10"
78,11676.0000,0.00540,"Lb10"
79,12062.0000,0.00540,"Lb10"
80,12453.0000,0.00540,"Lb10"
81,12862.0000,0.00540,"Lb10"
82,13276.0000,0.00540,"Lb10"
83,13701.0000,0.00540,"Lb10"
84,14138.0000,0.00540,"Lb10"
85,14585.0000,0.00540,"Lb10"
86,15044.0000,0.00540,"Lb10"
87,15512.0000,0.00540,"Lb10"
88,15990.0000,0.00540,"Lb10"
89,16478.0000,0.00540,"Lb10"
90,16977.0000,0.00540,"Lb10"
91,17493.0000,0.00540,"Lb10"
92,18031.0000,0.00540,"Lb10"
93,18573.0000,0.00540,"Lb10"
94,19115.0000,0.00540,"Lb10"
95,19656.0000,0.00540,"Lb10"
63,6841.3000,0.00001,"Lb15"
64,7098.3000,0.00001,"Lb15"
65,7360.0000,0.00001,"Lb15"
66,7627.1000,0.00001,"Lb15"
67,7899.6000,0.00001,"Lb15"
68,8177.2000,0.00001,"Lb15"
69,8459.9000,0.00001,"Lb15"
70,8747.5000,0.00001,"Lb15"
71,9040.0000,0.00001,"Lb15"
72,9337.5000,0.00001,"Lb15"
73,9640.1000,0.00001,"Lb15"
74,9947.8000,0.00001,"Lb15"
75,10262.0000,0.00001,"Lb15"
76,10582.0000,0.00001,"Lb15"
77,10903.0000,0.00001,"Lb15"
78,11232.0000,0.00001,"Lb15"
79,11567.0000,0.00001,"Lb15"
80,11904.0000,0.00001,"Lb15"
81,12251.0000,0.00001,"Lb15"
82,12601.0000,0.00001,"Lb15"
83,12955.0000,0.00001,"Lb15"
84,13314.0000,0.00001,"Lb15"
85,13680.0000,0.00001,"Lb15"
86,14051.0000,0.00001,"Lb15"
87,14428.0000,0.00001,"Lb15"
88,14809.0000,0.00001,"Lb15"
89,15196.0000,0.00001,"Lb15"
90,15587.0000,0.00001,"Lb15"
91,15984.0000,0.00001,"Lb15"
92,16386.0000,0.00001,"Lb15"
93,16794.0000,0.00001,"Lb15"
94,17208.0000,0.00001,"Lb15"
95,17626.0000,0.00001,"Lb15"
21,379.0000,0.00040,"Lb17"
22,431.0000,0.00020,"Lb17"
23,487.0000,0.00010,"Lb17"
24,547.0000,0.00010,"Lb17"
25,610.0000,0.00010,"Lb17"
26,676.0000,0.00010,"Lb17"
27,746.0000,0.00010,"Lb17"
28,820.0000,0.00010,"Lb17"
29,896.0000,0.00010,"Lb17"
30,977.0000,0.00010,"Lb17"
31,1064.0000,0.00010,"Lb17"
32,1154.0000,0.00010,"Lb17"
33,1249.0000,0.00010,"Lb17"
34,1347.0000,0.00010,"Lb17"
35,1449.0000,0.00010,"Lb17"
36,1554.0000,0.00010,"Lb17"
37,1664.0000,0.00010,"Lb17"
38,1776.0000,0.00010,"Lb17"
39,1893.0000,0.00010,"Lb17"
40,2014.0000,0.00010,"Lb17"
41,2143.0000,0.00010,"Lb17"
42,2276.0000,0.00010,"Lb17"
43,2414.0000,0.00010,"Lb17"
44,2555.0000,0.00010,"Lb17"
45,2701.0000,0.00010,"Lb17"
46,2850.0000,0.00010,"Lb17"
47,3004.0000,0.00010,"Lb17"
48,3161.0000,0.00010,"Lb17"
49,3323.0000,0.00020,"Lb17"
50,3489.0000,0.00020,"Lb17"
51,3666.0000,0.00020,"Lb17"
52,3848.0000,0.00020,"Lb17"
53,4035.1000,0.00020,"Lb17"
54,4226.0000,0.00020,"Lb17"
55,4420.9000,0.00020,"Lb17"
56,4621.0000,0.00020,"Lb17"
57,4824.9000,0.00030,"Lb17"
58,5033.9000,0.00030,"Lb17"
59,5247.0000,0.00030,"Lb17"
60,5465.1000,0.00030,"Lb17"
61,5699.0000,0.00030,"Lb17"
62,5938.9000,0.00030,"Lb17"
63,6183.9000,0.00030,"Lb17"
64,6433.9000,0.00030,"Lb17"
65,6687.9000,0.00040,"Lb17"
66,6948.0000,0.00040,"Lb17"
67,7212.0000,0.00040,"Lb17"
68,7481.8000,0.00040,"Lb17"
69,7756.1000,0.00040,"Lb17"
70,8036.1000,0.00040,"Lb17"
71,8329.8000,0.00050,"Lb17"
72,8630.2000,0.00050,"Lb17"
73,8940.7000,0.00050,"Lb17"
74,9259.9000,0.00050,"Lb17"
75,9589.4000,0.00050,"Lb17"
76,9932.8000,0.00050,"Lb17"
77,10271.0000,0.00050,"Lb17"
78,10625.0000,0.00050,"Lb17"
79,10990.0000,0.00050,"Lb17"
80,11356.0000,0.00050,"Lb17"
81,11738.0000,0.00050,"Lb17"
82,12132.0000,0.00050,"Lb17"
83,12532.0000,0.00050,"Lb17"
84,12950.0000,0.00050,"Lb17"
85,13374.0000,0.00050,"Lb17"
86,13806.0000,0.00050,"Lb17"
87,14246.0000,0.00060,"Lb17"
88,14691.0000,0.00060,"Lb17"
89,15158.0000,0.00060,"Lb17"
90,15642.0000,0.00060,"Lb17"
91,16139.0000,0.00060,"Lb17"
92,16642.0000,0.00060,"Lb17"
93,17145.0000,0.00060,"Lb17"
94,17648.0000,0.00060,"Lb17"
95,18151.0000,0.00060,"Lb17"
39,2075.0000,0.00739,"Lb2"
40,2219.0000,0.01770,"Lb2"
41,2367.0000,0.03299,"Lb2"
42,2518.0000,0.04509,"Lb2"
43,2674.0000,0.05839,"Lb2"
44,2835.0000,0.07259,"Lb2"
45,3001.0000,0.08539,"Lb2"
46,3171.0000,0.10349,"Lb2"
47,3347.0000,0.11650,"Lb2"
48,3528.0000,0.12880,"Lb2"
49,3713.0000,0.13710,"Lb2"
50,3904.1000,0.14689,"Lb2"
51,4100.0000,0.15560,"Lb2"
52,4301.0000,0.16269,"Lb2"
53,4506.9000,0.17059,"Lb2"
54,4718.1000,0.17699,"Lb2"
55,4935.0000,0.19589,"Lb2"
56,5156.0000,0.19050,"Lb2"
57,5383.0000,0.19579,"Lb2"
58,5612.0000,0.19399,"Lb2"
59,5849.0000,0.19519,"Lb2"
60,6087.9000,0.19570,"Lb2"
61,6337.8000,0.19600,"Lb2"
62,6586.0000,0.19769,"Lb2"
63,6841.8000,0.19850,"Lb2"
64,7102.1000,0.20140,"Lb2"
65,7364.9000,0.19929,"Lb2"
66,7633.8000,0.20000,"Lb2"
67,7910.0000,0.19949,"Lb2"
68,8187.9000,0.20050,"Lb2"
69,8466.9000,0.20059,"Lb2"
70,8757.0000,0.20170,"Lb2"
71,9046.4000,0.20359,"Lb2"
72,9345.1000,0.20480,"Lb2"
73,9649.1000,0.20760,"Lb2"
74,9958.3000,0.21385,"Lb2"
75,10273.0000,0.21219,"Lb2"
76,10595.0000,0.21460,"Lb2"
77,10918.0000,0.21600,"Lb2"
78,11247.0000,0.21829,"Lb2"
79,11582.0000,0.21949,"Lb2"
80,11920.0000,0.22210,"Lb2"
81,12268.0000,0.22289,"Lb2"
82,12619.0000,0.22440,"Lb2"
83,12976.0000,0.22780,"Lb2"
84,13336.0000,0.22890,"Lb2"
85,13701.0000,0.23050,"Lb2"
86,14071.0000,0.23250,"Lb2"
