E(ev)->, Z(nm)|	50	Error	150	Error	250	Error	350	Error	450	Error	550	Error	650	Error	750	Error	850	Error	950	Error	1050	Error	1150	Error	1250	Error	1350	Error	1450	Error	1550	Error	1650	Error	1750	Error	1850	Error	1950	Error	2050	Error	2150	Error	2250	Error	2350	Error	2450	Error	2550	Error	2650	Error	2750	Error	2850	Error	2950	Error	3050	Error	3150	Error	3250	Error	3350	Error	3450	Error	3550	Error	3650	Error	3750	Error	3850	Error	3950	Error	4050	Error	4150	Error	4250	Error	4350	Error	4450	Error	4550	Error	4650	Error	4750	Error	4850	Error	4950	Error	5050	Error	5150	Error	5250	Error	5350	Error	5450	Error	5550	Error	5650	Error	5750	Error	5850	Error	5950	Error	6050	Error	6150	Error	6250	Error	6350	Error	6450	Error	6550	Error	6650	Error	6750	Error	6850	Error	6950	Error	7050	Error	7150	Error	7250	Error	7350	Error	7450	Error	7550	Error	7650	Error	7750	Error	7850	Error	7950	Error	8050	Error	8150	Error	8250	Error	8350	Error	8450	Error	8550	Error	8650	Error	8750	Error	8850	Error	8950	Error	9050	Error	9150	Error	9250	Error	9350	Error	9450	Error	9550	Error	9650	Error	9750	Error	9850	Error	9950	Error	
-817.413	0.945752	0.117493	0.858337	0.103868	0.807831	0.097837	0.760015	0.0910462	0.727746	0.0867356	0.70275	0.0837253	0.691773	0.0828048	0.68164	0.0819387	0.672769	0.0812719	0.668024	0.0817067	0.66009	0.0804019	0.659697	0.0812189	0.648739	0.0801721	0.635556	0.0791653	0.637509	0.0800855	0.628662	0.0789345	0.616934	0.0758795	0.642336	0.0777705	0.616873	0.0745565	0.602117	0.0733903	0.592143	0.0723339	0.577927	0.0695896	0.556622	0.0667193	0.531196	0.0634243	0.521451	0.0601577	0.493959	0.0583916	0.47004	0.0561941	0.448142	0.0533597	0.42614	0.0517187	0.439275	0.0541223	0.39565	0.0475797	0.376974	0.0428124	0.391528	0.0442324	0.381705	0.0433906	0.373122	0.0424121	0.372454	0.0422907	0.354705	0.0404247	0.337959	0.0389652	0.322724	0.0374912	0.320822	0.0370423	0.315794	0.0373175	0.322854	0.0391317	0.299914	0.0354339	0.284074	0.033346	0.268901	0.0328856	0.280682	0.035447	0.281798	0.0360407	0.261796	0.0328254	0.212329	0.0275421	0.199211	0.0272284	0.203065	0.0278509	0.182364	0.027618	0.16468	0.0271676	0.16228	0.0274936	0.166191	0.0270624	0.141847	0.02381	0.123745	0.0215946	0.102906	0.0184863	0.0879999	0.0157258	0.0677751	0.0135526	0.0626394	0.0142888	0.0662396	0.0155528	0.0397229	0.0105062	0.0317076	0.00924409	0.0178915	0.00664838	0.0139576	0.00601842	0.00910491	0.00454769	0.00652852	0.00379258	0.00782718	0.00664249	0.00503445	0.00449111	0.00544042	0.00517373	0.00536786	0.00420021	0.00391521	0.00290939	8.7051e-05	6.22559e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-804.122	1.04186	0.128392	0.942216	0.113021	0.88736	0.105541	0.844764	0.0996233	0.820876	0.0964988	0.80294	0.0947462	0.789713	0.0935572	0.776019	0.0919403	0.759079	0.0895082	0.744838	0.087423	0.729449	0.0855101	0.721513	0.0853195	0.714817	0.0852603	0.69628	0.0832239	0.697565	0.0844453	0.683922	0.0825681	0.671886	0.0808964	0.680812	0.0820728	0.63776	0.0749348	0.620084	0.0720455	0.61249	0.071621	0.5981	0.0695302	0.583285	0.0693547	0.576782	0.0690104	0.561733	0.0675735	0.532218	0.0634044	0.525371	0.0607841	0.497314	0.0580678	0.462609	0.0534669	0.45916	0.0530381	0.436208	0.0520653	0.441741	0.0530129	0.456397	0.0550957	0.430403	0.0516498	0.426656	0.052024	0.411135	0.0504055	0.388862	0.0476959	0.375349	0.0465372	0.361405	0.0463631	0.373601	0.0479354	0.35908	0.0486171	0.346501	0.0472091	0.313948	0.0434209	0.307386	0.0432018	0.309712	0.0459414	0.312218	0.0463783	0.318587	0.0479853	0.304188	0.0443574	0.272458	0.0394073	0.249575	0.0352278	0.23506	0.0335984	0.220842	0.0317106	0.192066	0.0291538	0.160328	0.0258816	0.15505	0.0256521	0.142133	0.0228956	0.122483	0.0225306	0.113598	0.0213872	0.11007	0.0205326	0.0867944	0.0191126	0.0716106	0.01681	0.0587847	0.0157106	0.0393666	0.00928725	0.0322139	0.00890394	0.0270949	0.00798056	0.0160777	0.0049033	0.00917423	0.00343282	0.00504233	0.00279945	0.00400286	0.00216002	0.0038273	0.00281219	0.00294625	0.00241397	0.00251284	0.00201446	0.0020865	0.00152349	0.00209367	0.00152871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-790.831	0.900846	0.101858	0.830858	0.0904851	0.788769	0.086017	0.747934	0.0797131	0.71839	0.0761574	0.70169	0.0737975	0.688573	0.0718341	0.688084	0.073074	0.675923	0.0715421	0.663976	0.0692316	0.649667	0.0689274	0.646975	0.0686584	0.624185	0.0637336	0.616699	0.0632542	0.609788	0.0624207	0.582366	0.0581181	0.577723	0.0568785	0.578984	0.0565038	0.559971	0.0536234	0.549273	0.0524227	0.540499	0.0517394	0.532253	0.0500895	0.526275	0.0516626	0.521242	0.0513814	0.502769	0.0496419	0.48582	0.0486824	0.488266	0.0491926	0.484706	0.0484278	0.478895	0.0472193	0.48054	0.0486752	0.443084	0.0450885	0.442891	0.0450182	0.444908	0.045698	0.42917	0.0446277	0.432787	0.0442606	0.42352	0.0446432	0.411256	0.0424072	0.387711	0.0404247	0.377231	0.0397931	0.392484	0.0423302	0.36767	0.0400541	0.376148	0.0431212	0.368274	0.0438649	0.361656	0.0435704	0.369128	0.0451041	0.355383	0.0437378	0.344519	0.0430857	0.318379	0.0376863	0.280798	0.0350795	0.269703	0.0337328	0.249843	0.0329773	0.223496	0.0308584	0.202275	0.0277602	0.181055	0.0246527	0.169688	0.0243558	0.152002	0.0238163	0.131093	0.0201774	0.130518	0.019283	0.13622	0.0213131	0.113423	0.0190987	0.106097	0.0188719	0.0924873	0.017734	0.0618022	0.0124489	0.0474236	0.0112464	0.0377059	0.0108477	0.0282762	0.00889101	0.0182002	0.00633199	0.00678273	0.00355782	0.00562234	0.00328506	0.00478703	0.00318666	0.00401366	0.0028408	0.00193137	0.00162649	0.00274629	0.00202073	0.00324779	0.00237906	0.0024483	0.00174793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-777.54	1.1615	0.147732	1.05147	0.130201	0.993094	0.121399	0.949816	0.116109	0.921209	0.112385	0.900847	0.110045	0.899417	0.111194	0.87935	0.10857	0.870489	0.108884	0.866697	0.109472	0.848406	0.107083	0.830934	0.104704	0.809552	0.101358	0.770821	0.0943843	0.761844	0.0934886	0.761458	0.095844	0.760419	0.0958584	0.753124	0.0947328	0.732663	0.0922824	0.720198	0.0915388	0.688207	0.0856517	0.676859	0.0831199	0.65087	0.0789746	0.62799	0.0760715	0.615508	0.0739786	0.579197	0.0676008	0.572529	0.06418	0.562473	0.0630552	0.538382	0.0599269	0.523172	0.0573966	0.493934	0.0557584	0.470537	0.0539954	0.487077	0.0559172	0.466033	0.0544564	0.456452	0.0534122	0.446757	0.052224	0.440891	0.0499201	0.429719	0.0494283	0.408069	0.0448823	0.409307	0.0444946	0.393533	0.0417078	0.392063	0.041374	0.371395	0.0394442	0.35572	0.037262	0.345518	0.0371465	0.330421	0.0346527	0.318155	0.0339843	0.319575	0.0351153	0.306857	0.03566	0.289367	0.0330297	0.28086	0.033376	0.24416	0.0290267	0.219101	0.0267132	0.226445	0.0290429	0.213952	0.030109	0.191768	0.0285033	0.17045	0.0262266	0.152917	0.0238187	0.15122	0.0232757	0.136205	0.0225836	0.134303	0.0217277	0.129242	0.0224115	0.0956635	0.0175144	0.0763126	0.0149545	0.0517502	0.0114134	0.041571	0.00928321	0.0301584	0.00716412	0.015973	0.00479706	0.00490866	0.00196048	0.00355798	0.00164323	0.0020444	0.00119193	0.0026042	0.00225246	0.00250579	0.00246917	0.00180371	0.00165341	0.00133603	0.00118846	0.000323822	0.00032366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-764.248	1.14568	0.128054	1.05315	0.114339	1.01316	0.109973	0.984148	0.107032	0.951975	0.103395	0.933328	0.101575	0.913389	0.0993488	0.908982	0.100537	0.897393	0.100025	0.871881	0.0956458	0.844789	0.0913047	0.834516	0.0911874	0.829025	0.090702	0.824866	0.0901876	0.804186	0.0874198	0.797788	0.088035	0.786437	0.0865762	0.789771	0.0871119	0.779452	0.0850421	0.775979	0.0846205	0.770875	0.0840631	0.743336	0.0802766	0.71821	0.0757693	0.70749	0.0745572	0.699389	0.0730046	0.673378	0.0707761	0.663232	0.0698563	0.645027	0.0673573	0.63768	0.0675317	0.625753	0.0666133	0.589605	0.0632383	0.560895	0.061054	0.564773	0.0615367	0.548384	0.0580773	0.543548	0.0582689	0.519527	0.0566247	0.508165	0.055555	0.49609	0.0547774	0.504157	0.0569921	0.503992	0.058253	0.513314	0.0603145	0.522517	0.0617709	0.493531	0.0577873	0.488146	0.0589497	0.461853	0.0565054	0.460937	0.0580304	0.436159	0.0549827	0.41568	0.0495572	0.393716	0.0482312	0.363308	0.0438748	0.350038	0.0419619	0.324769	0.040698	0.299219	0.0374071	0.282419	0.0347986	0.258588	0.0325866	0.220925	0.029024	0.200978	0.0270427	0.179481	0.0244393	0.196767	0.0271004	0.196023	0.028576	0.171771	0.0259881	0.160357	0.0241051	0.116349	0.0197731	0.0906805	0.0177741	0.085974	0.0160911	0.0639809	0.0120758	0.0465931	0.00995593	0.0351192	0.00847538	0.0220442	0.00678007	0.0140419	0.00611678	0.0116591	0.00533018	0.00592501	0.00414173	0.0020972	0.00154618	0.00160451	0.00154964	0.00302783	0.00244918	0.00266399	0.00210042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-750.957	1.47863	0.166311	1.36211	0.148806	1.28509	0.138539	1.23637	0.131811	1.20108	0.127749	1.16893	0.124001	1.13482	0.119836	1.11564	0.117996	1.09216	0.114377	1.0818	0.113766	1.06635	0.111858	1.06537	0.11264	1.07141	0.114638	1.06426	0.114326	1.04329	0.113157	1.04191	0.115047	1.02552	0.112456	1.04254	0.115579	1.00343	0.109829	0.993622	0.108017	0.980493	0.106386	0.956381	0.10481	0.934624	0.100309	0.912363	0.0986918	0.880223	0.0948576	0.838641	0.0896097	0.81602	0.0857168	0.781067	0.0815199	0.766518	0.0805957	0.766266	0.0834055	0.711322	0.0768937	0.692321	0.0735613	0.696761	0.0737046	0.687489	0.0740146	0.678166	0.0725897	0.679348	0.071867	0.662646	0.0700859	0.638398	0.0673372	0.634737	0.06714	0.658316	0.0704968	0.625855	0.0664325	0.63148	0.0689158	0.581389	0.0630306	0.568622	0.0610319	0.557825	0.0608784	0.516886	0.0546145	0.501289	0.0542345	0.498979	0.0536219	0.477818	0.0509509	0.470923	0.0497536	0.447828	0.0465104	0.400624	0.0402063	0.359033	0.0370886	0.351853	0.0369422	0.334409	0.0392906	0.293485	0.0362273	0.259292	0.0328406	0.247008	0.0328759	0.250531	0.0317985	0.222706	0.03095	0.204304	0.0299846	0.171275	0.0270535	0.129262	0.0216247	0.108647	0.0195801	0.0911369	0.0172695	0.0719453	0.0132141	0.0517317	0.00977801	0.0371195	0.00840319	0.0260099	0.00646521	0.0164434	0.00537047	0.0114979	0.00435151	0.0053161	0.00289865	0.00502744	0.00293978	0.00133005	0.00121826	0.001888	0.00138876	0.000893864	0.000707291	5.79336e-05	5.79047e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-737.666	1.54207	0.161049	1.40315	0.142387	1.3244	0.132905	1.27519	0.128106	1.23834	0.124327	1.2039	0.12039	1.17504	0.117723	1.14903	0.113986	1.12393	0.111438	1.10154	0.108444	1.07839	0.105629	1.06259	0.103573	1.04623	0.101121	1.02307	0.0991798	1.02581	0.0990418	1.02983	0.100386	1.00997	0.0980386	1.01887	0.0995646	0.989314	0.0948523	0.959248	0.0917129	0.938147	0.0878547	0.932076	0.087425	0.911509	0.0849876	0.894211	0.0828283	0.8894	0.082457	0.832009	0.0767276	0.809395	0.0757788	0.769075	0.0718106	0.745176	0.0694034	0.760026	0.071937	0.744052	0.0709387	0.71759	0.067968	0.728139	0.0700162	0.703801	0.0667828	0.677349	0.0642794	0.650896	0.0649132	0.646176	0.0646272	0.646404	0.0652986	0.608712	0.0614937	0.611165	0.0612194	0.575282	0.0574292	0.588467	0.0594876	0.562495	0.0580098	0.548945	0.0568702	0.521462	0.0531263	0.511948	0.0517276	0.488799	0.0493267	0.482664	0.0492998	0.460338	0.0465814	0.445651	0.0451354	0.434893	0.0454108	0.423101	0.0446295	0.383212	0.0396102	0.376822	0.0393579	0.351711	0.0378888	0.330221	0.0366231	0.303329	0.0357665	0.26775	0.0335506	0.266909	0.0326357	0.222449	0.0276775	0.214988	0.0288328	0.203222	0.0272402	0.142111	0.02062	0.134971	0.0207407	0.114784	0.0176849	0.0797988	0.0129714	0.0640467	0.0121502	0.0652382	0.0127965	0.0446569	0.010417	0.0355784	0.0106098	0.0270694	0.00874767	0.0175724	0.00628398	0.00969088	0.00412184	0.002861	0.00172051	0.00205719	0.00155516	0.000925596	0.000654595	0.00184364	0.00184272	0.00181192	0.00181102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-724.374	1.60951	0.156593	1.46681	0.138105	1.39204	0.130129	1.33902	0.124536	1.29222	0.120129	1.27732	0.119821	1.25685	0.118664	1.25218	0.119365	1.22059	0.115583	1.20667	0.114322	1.17855	0.110944	1.15533	0.110057	1.14182	0.108236	1.12415	0.106486	1.11111	0.105045	1.08799	0.104088	1.07369	0.102971	1.07634	0.103966	1.04447	0.0987696	1.03841	0.0987436	1.03427	0.098848	1.0201	0.0982481	1.00928	0.0980915	0.976711	0.0932402	0.963771	0.0912823	0.929307	0.0884379	0.918981	0.0863803	0.891256	0.0819883	0.858183	0.081053	0.841023	0.0787381	0.789503	0.0729745	0.771652	0.0704148	0.765076	0.0696499	0.741297	0.0674867	0.713517	0.0641764	0.676648	0.060737	0.658613	0.0593211	0.646823	0.0570581	0.649045	0.0559534	0.677148	0.0581866	0.622974	0.052722	0.607683	0.0527796	0.564173	0.0493953	0.56052	0.048176	0.552893	0.0483873	0.547294	0.0485239	0.537242	0.0493863	0.51675	0.0465938	0.464535	0.0410424	0.435929	0.0390877	0.419893	0.0394276	0.376046	0.0357512	0.358023	0.0346891	0.338364	0.0327339	0.321782	0.0330755	0.302147	0.0317276	0.308763	0.0326697	0.276858	0.0297097	0.265519	0.028831	0.234068	0.0268774	0.229463	0.027395	0.212913	0.025989	0.171115	0.0213234	0.144342	0.0197475	0.12546	0.0186416	0.10079	0.0155285	0.0802089	0.0132933	0.0674162	0.0122878	0.0502172	0.0101857	0.0393349	0.00861016	0.0351647	0.0082032	0.0156746	0.0058331	0.0148862	0.00623032	0.00942269	0.00542707	0.00729718	0.00458237	0.00399035	0.0027569	0.00271568	0.00262183	0.00289179	0.00289034	0.00175396	0.00175308	9.68127e-05	9.67643e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-711.083	1.87383	0.176299	1.70846	0.155579	1.61348	0.14532	1.56029	0.140781	1.5231	0.137386	1.48056	0.132738	1.45068	0.131297	1.44414	0.132749	1.42866	0.132293	1.4076	0.130023	1.38406	0.127383	1.35041	0.123589	1.32122	0.12036	1.3003	0.117879	1.28865	0.117005	1.27324	0.115449	1.24046	0.111178	1.25632	0.113039	1.23142	0.11183	1.20664	0.109343	1.19761	0.108564	1.18278	0.108236	1.17564	0.106292	1.15159	0.103408	1.1248	0.100549	1.05596	0.0924505	1.05028	0.09181	1.03035	0.0897699	1.02073	0.0878447	1.01923	0.0885377	0.998091	0.0871629	0.99099	0.0871487	0.99027	0.0864597	0.949094	0.0828171	0.925801	0.0814877	0.894416	0.0787861	0.889649	0.0793763	0.839306	0.0755824	0.82876	0.0741202	0.855098	0.0754547	0.81591	0.0735038	0.793452	0.072087	0.741154	0.0679983	0.727665	0.0659353	0.704203	0.0659294	0.695813	0.0646591	0.655181	0.0611056	0.686298	0.0649272	0.635833	0.0605448	0.591965	0.0571718	0.566607	0.055188	0.536683	0.0537194	0.510218	0.0525788	0.501201	0.0522202	0.454893	0.0470546	0.40954	0.043156	0.404299	0.0422369	0.415472	0.0451489	0.394977	0.0425456	0.379392	0.0431361	0.347713	0.0404146	0.345744	0.0424811	0.261707	0.0329357	0.233759	0.0308788	0.189513	0.026689	0.147872	0.0208983	0.111898	0.0171539	0.0892946	0.0157486	0.0634503	0.012246	0.0455422	0.00921334	0.0355695	0.00767327	0.0215606	0.00594649	0.0109283	0.00426881	0.00985468	0.00452448	0.00813888	0.00432237	0.00434408	0.00281386	0.00398168	0.00236496	0.00406504	0.00232795	0.000453059	0.000452832	0.000454333	0.000454106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-697.792	1.82532	0.164361	1.68645	0.146618	1.60955	0.139007	1.55091	0.1333	1.50351	0.128694	1.47078	0.125815	1.42592	0.120561	1.4127	0.120558	1.3996	0.119661	1.38687	0.119321	1.3669	0.117411	1.3341	0.113941	1.32234	0.11244	1.2995	0.109772	1.29405	0.110331	1.27688	0.108923	1.27179	0.108708	1.27909	0.109864	1.24952	0.106195	1.23551	0.105306	1.21181	0.103247	1.1957	0.101883	1.17518	0.100965	1.16329	0.10041	1.14437	0.0990362	1.10454	0.0932787	1.09099	0.0945042	1.07081	0.0922742	1.02409	0.0878267	1.00971	0.0871887	0.961972	0.0814202	0.946721	0.0795685	0.961016	0.0823404	0.926303	0.0781325	0.924174	0.0788469	0.91574	0.0791807	0.895855	0.0773835	0.876416	0.0759029	0.83225	0.0713774	0.846688	0.0740842	0.820871	0.0722346	0.833525	0.0735602	0.797503	0.0693984	0.799206	0.0687557	0.770298	0.0660978	0.770536	0.0658137	0.735373	0.0626708	0.715422	0.0625604	0.674734	0.0606148	0.673629	0.0645851	0.632434	0.060635	0.616586	0.0579584	0.560945	0.0540125	0.525222	0.0506891	0.499223	0.0504557	0.460857	0.0460335	0.419999	0.0424136	0.414356	0.0408605	0.403104	0.038965	0.38682	0.0378394	0.377387	0.039199	0.356384	0.0384403	0.258744	0.0289701	0.249145	0.0283142	0.224194	0.0246033	0.180237	0.0201505	0.147747	0.0180571	0.118274	0.0166121	0.0935151	0.0138969	0.0806754	0.0134161	0.071601	0.0128983	0.0486581	0.0106828	0.0298918	0.00777975	0.0114551	0.00433541	0.0123483	0.00531363	0.00838623	0.0045142	0.00959373	0.00564591	0.0102815	0.00605287	0.0049398	0.00298574	0.00131149	0.000766043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-684.501	1.92382	0.167243	1.79158	0.152065	1.70467	0.143333	1.64857	0.138763	1.60926	0.135495	1.57988	0.133092	1.54823	0.130714	1.52368	0.129117	1.49648	0.126392	1.48114	0.124746	1.45647	0.122074	1.42345	0.117851	1.40742	0.11584	1.38063	0.113282	1.37678	0.112791	1.36731	0.113559	1.34447	0.111138	1.36302	0.113219	1.34599	0.111853	1.3303	0.110557	1.32233	0.110207	1.2953	0.109519	1.27976	0.108609	1.27268	0.107029	1.25212	0.105114	1.18546	0.0968102	1.15119	0.0943201	1.13799	0.0950228	1.12386	0.0943936	1.13937	0.099274	1.07522	0.09246	1.05005	0.0887944	1.05969	0.0881631	1.0361	0.0855347	1.02555	0.084747	1.00034	0.0825681	0.957202	0.0783034	0.920829	0.0760178	0.93307	0.0764142	0.944409	0.0788332	0.897967	0.0758037	0.891632	0.0752131	0.869133	0.0731256	0.832184	0.0700726	0.828016	0.0687793	0.820199	0.0698294	0.824538	0.0699091	0.82435	0.0713715	0.793135	0.0700259	0.746226	0.0641719	0.720409	0.0613639	0.644669	0.054799	0.582765	0.0495858	0.557044	0.0499902	0.514025	0.0471239	0.460391	0.0431792	0.460225	0.0415895	0.453726	0.0424654	0.442905	0.0413993	0.402981	0.0369398	0.390061	0.0364446	0.354011	0.0345537	0.300533	0.0299857	0.278035	0.0285179	0.248894	0.0263982	0.223622	0.0242655	0.197883	0.0227231	0.175508	0.0215905	0.131039	0.0177041	0.104883	0.0150503	0.090468	0.0144261	0.0714239	0.0125299	0.0540249	0.0114947	0.0255264	0.00891946	0.0239348	0.00945397	0.0159313	0.00558805	0.0103428	0.00402505	0.010542	0.00409205	0.00812197	0.00423001	0.0063441	0.00358728	0.00429872	0.00280219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-671.209	2.08976	0.19106	1.9142	0.169382	1.82016	0.158186	1.76524	0.1534	1.72059	0.149909	1.68774	0.147066	1.64201	0.141992	1.63501	0.142418	1.59831	0.138593	1.57304	0.135654	1.54205	0.133292	1.5079	0.130219	1.48014	0.12682	1.45942	0.126094	1.44764	0.125711	1.43215	0.125988	1.40898	0.123663	1.41727	0.124822	1.39768	0.122295	1.39168	0.122619	1.37397	0.120455	1.34384	0.11623	1.3309	0.11505	1.31101	0.113287	1.30741	0.113716	1.24323	0.106031	1.23362	0.104948	1.18691	0.101053	1.16924	0.101836	1.16574	0.101745	1.1025	0.0957	1.06413	0.093979	1.07586	0.0957144	1.05057	0.0942254	1.02978	0.0914803	1.00712	0.0898805	0.995662	0.0887427	0.980948	0.0884118	0.964098	0.0857661	0.980642	0.0859831	0.971403	0.0888931	0.975923	0.0909261	0.929389	0.084329	0.902347	0.080626	0.898695	0.0807356	0.882812	0.0775578	0.875671	0.0763574	0.858306	0.0746076	0.792948	0.0688761	0.772457	0.0676382	0.736942	0.0658287	0.687128	0.0611261	0.627997	0.056759	0.611396	0.0563234	0.603549	0.0557655	0.550675	0.0512996	0.52695	0.047879	0.498976	0.0459248	0.475022	0.0421449	0.457586	0.042646	0.442935	0.0412527	0.428076	0.03991	0.29986	0.0279564	0.276829	0.0279369	0.237757	0.0240208	0.208931	0.0211638	0.186167	0.0205875	0.161582	0.0191452	0.128258	0.016706	0.111247	0.0156827	0.095246	0.0146302	0.0746395	0.0120815	0.0482724	0.00920876	0.0254133	0.00681153	0.0152236	0.0052745	0.00875665	0.00347437	0.0147024	0.00568856	0.0151376	0.00609307	0.00638812	0.00345288	0.00382937	0.00192952	0.00204043	0.00133359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-657.918	2.10372	0.189009	1.94472	0.169043	1.84911	0.158239	1.77949	0.150077	1.71469	0.143095	1.67891	0.140217	1.63919	0.135807	1.62335	0.134792	1.60718	0.133592	1.59275	0.132433	1.56976	0.130393	1.57031	0.129569	1.5457	0.127596	1.52426	0.125633	1.50803	0.123545	1.49671	0.122255	1.46147	0.118562	1.46845	0.120582	1.41444	0.111638	1.38533	0.109214	1.37084	0.108515	1.33429	0.104489	1.30856	0.101797	1.27693	0.0986574	1.26598	0.0968542	1.21252	0.0918281	1.20061	0.0915457	1.18892	0.0924906	1.14384	0.0870125	1.13761	0.0865859	1.05407	0.0785339	1.01149	0.0750085	1.02712	0.0778497	1.00587	0.0753014	0.97295	0.0720881	0.938508	0.0689395	0.905361	0.0658292	0.880419	0.0648273	0.863627	0.0628619	0.874033	0.0638576	0.829279	0.0606074	0.833738	0.061053	0.844585	0.0639347	0.845075	0.0657763	0.839637	0.0654357	0.825649	0.0652469	0.801088	0.0632464	0.794441	0.0631082	0.742595	0.0574593	0.70376	0.0542029	0.670853	0.0519189	0.647509	0.0503695	0.613482	0.0476992	0.607276	0.0472194	0.589316	0.0463786	0.551674	0.0437429	0.535242	0.0424018	0.538215	0.0432481	0.525616	0.0411325	0.50134	0.0400441	0.465929	0.038656	0.465175	0.0407047	0.382881	0.0337247	0.346174	0.031467	0.302174	0.0282426	0.238933	0.0236337	0.218366	0.0229798	0.201809	0.0213978	0.161806	0.0183655	0.149389	0.0192085	0.121642	0.0170193	0.103215	0.0160991	0.0827098	0.014043	0.0622995	0.0128737	0.0437917	0.0100916	0.0198637	0.00588474	0.0116926	0.00511677	0.0118709	0.00502141	0.0112527	0.00492071	0.0069439	0.00306408	0.00412106	0.00223143	0.000714687	0.00071433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-644.627	2.0573	0.17367	1.88475	0.152433	1.77726	0.140068	1.71071	0.133276	1.66906	0.129554	1.62726	0.126055	1.60335	0.124446	1.5993	0.126393	1.57359	0.12479	1.54721	0.122453	1.52004	0.118558	1.49063	0.11556	1.48025	0.115414	1.48342	0.116626	1.4673	0.115456	1.45377	0.114401	1.4362	0.112999	1.44082	0.115006	1.38227	0.108579	1.34029	0.103704	1.31474	0.101317	1.29136	0.098712	1.26337	0.0963215	1.21961	0.091898	1.19527	0.0906169	1.16621	0.0875495	1.14868	0.08624	1.12567	0.0857239	1.08322	0.0829014	1.08532	0.0833281	1.03792	0.0795237	1.02339	0.0781577	1.01483	0.0789421	0.988723	0.0760565	0.970521	0.0762406	0.960079	0.0760629	0.955713	0.0762582	0.933018	0.0743776	0.922465	0.072252	0.923492	0.0740787	0.903414	0.0742237	0.897055	0.075891	0.862204	0.0718526	0.842152	0.0682822	0.835924	0.0660907	0.833706	0.0671985	0.79561	0.0628539	0.790798	0.0626209	0.767379	0.0610455	0.739623	0.0583007	0.724989	0.0566927	0.674091	0.0522345	0.635377	0.0500123	0.627904	0.0482993	0.606193	0.0500381	0.552797	0.0455147	0.553027	0.0463989	0.546658	0.0462132	0.539137	0.046203	0.51986	0.0457358	0.486877	0.0441283	0.469735	0.0431075	0.40758	0.0371884	0.387428	0.0352201	0.346023	0.0336149	0.301319	0.0306919	0.260737	0.0291493	0.23328	0.0266064	0.20875	0.0248709	0.198561	0.0250128	0.165951	0.020285	0.126267	0.0174662	0.107349	0.0155357	0.101661	0.018284	0.0828205	0.0160566	0.0475449	0.00976734	0.0262469	0.00794733	0.0224495	0.00681547	0.0118595	0.00475533	0.00730623	0.00325422	0.00607057	0.00286189	0.000748447	0.000710917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
