#E Channel (eV)	Total	Background	Characteristic	
1895	91.2114	91.2114	0	
1905	90.9905	90.9905	0	
1915	90.8624	90.8624	0	
1925	90.7887	90.7887	0	
1935	90.7406	90.7406	0	
1945	90.7822	90.7822	0	
1955	90.7334	90.7334	0	
1965	90.6672	90.6672	0	
1975	90.5798	90.5798	0	
1985	90.47	90.47	0	
1995	90.3386	90.3386	0	
2005	90.1878	90.1878	0	
2015	90.0207	90.0207	0	
2025	89.8409	89.8409	0	
2035	89.6517	89.6517	0	
2045	89.4563	89.4563	0	
2055	89.2573	89.2573	0	
2065	89.0567	89.0567	0	
2075	88.8556	88.8556	0	
2085	88.6545	88.6545	0	
2095	88.4536	88.4536	0	
2105	88.2523	88.2523	0	
2115	88.0499	88.0499	0	
2125	87.8455	87.8455	0	
2135	87.6375	87.6375	0	
2145	87.4241	87.4241	0	
2155	87.2026	87.2026	0	
2165	86.9698	86.9698	0	
2175	86.7219	86.7219	0	
2185	86.4546	86.4546	0	
2195	86.1636	86.1636	0	
2205	85.8454	85.8454	0	
2215	85.4987	85.4987	0	
2225	85.1247	85.1247	0	
2235	84.7278	84.7278	0	
2245	84.3151	84.3151	0	
2255	83.8949	83.8949	0	
2265	83.4752	83.4752	0	
2275	83.0615	83.0615	0	
2285	82.657	82.657	0	
2295	82.2624	82.2624	0	
2305	81.8776	81.8776	0	
2315	81.5032	81.5032	0	
2325	81.1409	81.1409	0	
2335	80.7935	80.7935	0	
2345	80.464	80.464	0	
2355	80.1543	80.1543	0	
2365	79.8642	79.8642	0	
2375	79.5914	79.5914	0	
2385	79.3316	79.3316	0	
2395	79.0796	79.0796	0	
2405	78.8295	78.8295	0	
2415	78.5759	78.5759	0	
2425	78.3138	78.3138	0	
2435	78.0395	78.0395	0	
2445	77.7501	77.7501	0	
2455	77.4444	77.4444	0	
2465	77.1226	77.1226	0	
2475	76.8463	76.8463	0	
2485	76.4991	76.4991	0	
2495	76.1445	76.1445	0	
2505	75.7868	75.7868	0	
2515	75.4307	75.4307	0	
2525	75.0809	75.0809	0	
2535	74.7412	74.7412	0	
2545	74.4147	74.4147	0	
2555	74.1035	74.1035	0	
2565	73.8083	73.8083	0	
2575	73.529	73.529	0	
2585	73.2641	73.2641	0	
2595	73.0116	73.0116	0	
2605	72.7687	72.7687	0	
2615	72.5326	72.5326	0	
2625	72.3002	72.3002	0	
2635	72.0687	72.0687	0	
2645	71.8354	71.8354	0	
2655	71.5977	71.5977	0	
2665	71.3535	71.3535	0	
2675	71.1007	71.1007	0	
2685	70.8378	70.8378	0	
2695	70.6236	70.6236	0	
2705	70.3384	70.3384	0	
2715	70.0421	70.0421	0	
2725	69.736	69.736	0	
2735	69.4222	69.4222	0	
2745	69.1034	69.1034	0	
2755	68.7825	68.7825	0	
2765	68.4628	68.4628	0	
2775	68.1472	68.1472	0	
2785	67.8387	67.8387	0	
2795	67.5399	67.5399	0	
2805	67.2532	67.2532	0	
2815	66.9804	66.9804	0	
2825	66.723	66.723	0	
2835	66.4815	66.4815	0	
2845	66.256	66.256	0	
2855	66.0455	66.0455	0	
2865	65.8479	65.8479	0	
2875	65.6604	65.6604	0	
2885	65.4794	65.4794	0	
2895	65.3005	65.3005	0	
2905	65.119	65.119	0	
2915	64.9302	64.9302	0	
